Year,LocationDesc,LocationAbbr,Category,Indicator,Datasource,DataValueUnit,DataValueType,DataValue,DataValueFootnoteSymbol,DataValueFootnote,IndicatorID,LocationID,IndicatorSortOrder,LocationSortOrder,Geolocation,DataValueAlt
2008,New Mexico,NM,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",25.0,,,WFRS_State_4,35,23,32,"(34.52088095200048, -106.24058098499967)",25
2008,Nevada,NV,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1757184.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,32,21,29,"(39.493240390000494, -117.07184056399967)",1757184
2008,New Hampshire,NH,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,354637.0,,,WFRS_State_2,33,21,30,"(43.65595011300047, -71.50036091999965)",354637
2008,New Jersey,NJ,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1120552.0,,,WFRS_State_2,34,21,31,"(40.13057004800049, -74.27369128799967)",1120552
2008,New Mexico,NM,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1210777.0,,,WFRS_State_2,35,21,32,"(34.52088095200048, -106.24058098499967)",1210777
2008,New York,NY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,12635191.0,,,WFRS_State_2,36,21,33,"(42.82700103200045, -75.54397042699964)",12635191
2008,North Carolina,NC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5562402.0,,,WFRS_State_2,37,21,34,"(35.466220975000454, -79.15925046299964)",5562402
2008,North Dakota,ND,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,557291.0,,,WFRS_State_2,38,21,35,"(47.47531977900047, -100.11842104899966)",557291
2008,Ohio,OH,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,8579976.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,39,21,36,"(40.06021014100048, -82.40426005599966)",8579976
2008,Oklahoma,OK,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,2741327.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,40,21,37,"(35.47203135600046, -97.52107021399968)",2741327
2008,Oregon,OR,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,838902.0,,,WFRS_State_2,41,21,38,"(44.56744942400047, -120.15503132599969)",838902
2008,Pennsylvania,PA,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5805181.0,,,WFRS_State_2,42,21,39,"(40.79373015200048, -77.86070029399963)",5805181
2008,Rhode Island,RI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,826863.0,,,WFRS_State_2,44,21,40,"(41.70828019300046, -71.52247031399963)",826863
2008,South Carolina,SC,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3401207.0,,,WFRS_State_2,45,21,41,"(33.998821303000454, -81.04537120699968)",3401207
2008,South Dakota,SD,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,640871.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,46,21,42,"(44.353130053000484, -100.3735306369997)",640871
2008,Tennessee,TN,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,5268629.0,,,WFRS_State_2,47,21,43,"(35.68094058000048, -85.77449091399967)",5268629
2008,Texas,TX,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,16979812.0,,,WFRS_State_2,48,21,44,"(31.827240407000488, -99.42677020599967)",16979812
2008,Utah,UT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1217240.0,,,WFRS_State_2,49,21,45,"(39.360700171000474, -111.58713063499971)",1217240
2008,Vermont,VT,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,308051.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,50,21,46,"(43.62538123900049, -72.51764079099962)",308051
2008,West Virginia,WV,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,1209238.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,54,21,49,"(38.66551020200046, -80.71264013499967)",1209238
2008,Wisconsin,WI,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,3471706.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,55,21,50,"(44.39319117400049, -89.81637074199966)",3471706
2008,Wyoming,WY,Water Fluoridation,Population served by CWS receiving Fluoridated Water,WFRS,,Population,165296.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_2,56,21,51,"(43.23554134300048, -108.10983035299967)",165296
2008,United States,US,Water Fluoridation,Total population served by CWS,WFRS,,Population,269911707.0,,,WFRS_State_3,US,22,0,,269911707
2008,Alabama,AL,Water Fluoridation,Total population served by CWS,WFRS,,Population,4661900.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,1,22,1,"(32.84057112200048, -86.63186076199969)",4661900
2008,Alaska,AK,Water Fluoridation,Total population served by CWS,WFRS,,Population,643171.0,,,WFRS_State_3,2,22,2,"(64.84507995700051, -147.72205903599973)",643171
2008,Arizona,AZ,Water Fluoridation,Total population served by CWS,WFRS,,Population,5540666.0,,,WFRS_State_3,4,22,3,"(34.865970280000454, -111.76381127699972)",5540666
2008,Arkansas,AR,Water Fluoridation,Total population served by CWS,WFRS,,Population,2560592.0,,,WFRS_State_3,5,22,4,"(34.74865012400045, -92.27449074299966)",2560592
2008,California,CA,Water Fluoridation,Total population served by CWS,WFRS,,Population,36756666.0,"e,f","e: Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics. f: Complete data were not available from WFRS; state provided additional information.",WFRS_State_3,6,22,5,"(37.63864012300047, -120.99999953799971)",36756666
2008,Colorado,CO,Water Fluoridation,Total population served by CWS,WFRS,,Population,4894967.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,8,22,6,"(38.843840757000464, -106.13361092099967)",4894967
2008,Connecticut,CT,Water Fluoridation,Total population served by CWS,WFRS,,Population,2650064.0,,,WFRS_State_3,9,22,7,"(41.56266102000046, -72.64984095199964)",2650064
2008,Delaware,DE,Water Fluoridation,Total population served by CWS,WFRS,,Population,819176.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,10,22,8,"(39.008830667000495, -75.57774116799965)",819176
2008,District of Columbia,DC,Water Fluoridation,Total population served by CWS,WFRS,,Population,591833.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,11,22,9,"(38.89037138500049, -77.03196112699965)",591833
2008,Georgia,GA,Water Fluoridation,Total population served by CWS,WFRS,,Population,9685744.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,13,22,11,"(32.83968109300048, -83.62758034599966)",9685744
2008,Hawaii,HI,Water Fluoridation,Total population served by CWS,WFRS,,Population,1288198.0,"e,f","e: Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics. f: Complete data were not available from WFRS; state provided additional information.",WFRS_State_3,15,22,12,"(21.304850435000446, -157.85774940299973)",1288198
2008,Idaho,ID,Water Fluoridation,Total population served by CWS,WFRS,,Population,1011975.0,,,WFRS_State_3,16,22,13,"(43.682630005000476, -114.3637300419997)",1011975
2008,Illinois,IL,Water Fluoridation,Total population served by CWS,WFRS,,Population,11488921.0,,,WFRS_State_3,17,22,14,"(40.48501028300046, -88.99771017799969)",11488921
2008,Indiana,IN,Water Fluoridation,Total population served by CWS,WFRS,,Population,4679082.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,18,22,15,"(39.766910452000445, -86.14996019399968)",4679082
2008,Iowa,IA,Water Fluoridation,Total population served by CWS,WFRS,,Population,2559374.0,,,WFRS_State_3,19,22,16,"(42.46940091300047, -93.81649055599968)",2559374
2008,Kansas,KS,Water Fluoridation,Total population served by CWS,WFRS,,Population,2575758.0,,,WFRS_State_3,20,22,17,"(38.34774030000045, -98.20078122699965)",2575758
2008,Kentucky,KY,Water Fluoridation,Total population served by CWS,WFRS,,Population,3937857.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,21,22,18,"(37.645970271000465, -84.77497104799966)",3937857
2008,Louisiana,LA,Water Fluoridation,Total population served by CWS,WFRS,,Population,4410796.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,22,22,19,"(31.31266064400046, -92.44568007099969)",4410796
2008,Maine,ME,Water Fluoridation,Total population served by CWS,WFRS,,Population,633761.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,23,22,20,"(45.254228894000505, -68.98503133599962)",633761
2008,Maryland,MD,Water Fluoridation,Total population served by CWS,WFRS,,Population,4847653.0,,,WFRS_State_3,24,22,21,"(39.29058096400047, -76.60926011099963)",4847653
2008,Massachusetts,MA,Water Fluoridation,Total population served by CWS,WFRS,,Population,6497967.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,25,22,22,"(42.27687047000046, -72.08269067499964)",6497967
2008,Michigan,MI,Water Fluoridation,Total population served by CWS,WFRS,,Population,7387236.0,,,WFRS_State_3,26,22,23,"(44.6613195430005, -84.71439026999968)",7387236
2008,Minnesota,MN,Water Fluoridation,Total population served by CWS,WFRS,,Population,4149298.0,,,WFRS_State_3,27,22,24,"(46.35564873600049, -94.79420050299967)",4149298
2008,New York,NY,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",29.0,,,WFRS_State_4,36,23,33,"(42.82700103200045, -75.54397042699964)",29
2008,Mississippi,MS,Water Fluoridation,Total population served by CWS,WFRS,,Population,2938618.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,28,22,25,"(32.745510099000455, -89.53803082499968)",2938618
2008,Missouri,MO,Water Fluoridation,Total population served by CWS,WFRS,,Population,4971878.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,29,22,26,"(38.635790776000476, -92.56630005299968)",4971878
2008,Montana,MT,Water Fluoridation,Total population served by CWS,WFRS,,Population,796592.0,,,WFRS_State_3,30,22,27,"(47.06652897200047, -109.42442064499971)",796592
2008,Nebraska,NE,Water Fluoridation,Total population served by CWS,WFRS,,Population,1420624.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,31,22,28,"(41.6410409880005, -99.36572062299967)",1420624
2008,Nevada,NV,Water Fluoridation,Total population served by CWS,WFRS,,Population,2421488.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,32,22,29,"(39.493240390000494, -117.07184056399967)",2421488
2008,New Hampshire,NH,Water Fluoridation,Total population served by CWS,WFRS,,Population,832656.0,,,WFRS_State_3,33,22,30,"(43.65595011300047, -71.50036091999965)",832656
2008,New Jersey,NJ,Water Fluoridation,Total population served by CWS,WFRS,,Population,8221172.0,,,WFRS_State_3,34,22,31,"(40.13057004800049, -74.27369128799967)",8221172
2008,New Mexico,NM,Water Fluoridation,Total population served by CWS,WFRS,,Population,1571600.0,,,WFRS_State_3,35,22,32,"(34.52088095200048, -106.24058098499967)",1571600
2008,New York,NY,Water Fluoridation,Total population served by CWS,WFRS,,Population,17501433.0,,,WFRS_State_3,36,22,33,"(42.82700103200045, -75.54397042699964)",17501433
2008,North Carolina,NC,Water Fluoridation,Total population served by CWS,WFRS,,Population,6498294.0,,,WFRS_State_3,37,22,34,"(35.466220975000454, -79.15925046299964)",6498294
2008,North Dakota,ND,Water Fluoridation,Total population served by CWS,WFRS,,Population,577894.0,,,WFRS_State_3,38,22,35,"(47.47531977900047, -100.11842104899966)",577894
2008,Ohio,OH,Water Fluoridation,Total population served by CWS,WFRS,,Population,10197583.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,39,22,36,"(40.06021014100048, -82.40426005599966)",10197583
2008,Oklahoma,OK,Water Fluoridation,Total population served by CWS,WFRS,,Population,3642361.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,40,22,37,"(35.47203135600046, -97.52107021399968)",3642361
2008,Oregon,OR,Water Fluoridation,Total population served by CWS,WFRS,,Population,3068579.0,,,WFRS_State_3,41,22,38,"(44.56744942400047, -120.15503132599969)",3068579
2008,Pennsylvania,PA,Water Fluoridation,Total population served by CWS,WFRS,,Population,10699115.0,,,WFRS_State_3,42,22,39,"(40.79373015200048, -77.86070029399963)",10699115
2008,Rhode Island,RI,Water Fluoridation,Total population served by CWS,WFRS,,Population,977261.0,,,WFRS_State_3,44,22,40,"(41.70828019300046, -71.52247031399963)",977261
2008,South Carolina,SC,Water Fluoridation,Total population served by CWS,WFRS,,Population,3722944.0,,,WFRS_State_3,45,22,41,"(33.998821303000454, -81.04537120699968)",3722944
2008,South Dakota,SD,Water Fluoridation,Total population served by CWS,WFRS,,Population,686502.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,46,22,42,"(44.353130053000484, -100.3735306369997)",686502
2008,Vermont,VT,Water Fluoridation,Total population served by CWS,WFRS,,Population,527051.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,50,22,46,"(43.62538123900049, -72.51764079099962)",527051
2008,Virginia,VA,Water Fluoridation,Total population served by CWS,WFRS,,Population,6295305.0,,,WFRS_State_3,51,22,47,"(37.54268067400045, -78.45789046299967)",6295305
2008,Washington,WA,Water Fluoridation,Total population served by CWS,WFRS,,Population,5545595.0,,,WFRS_State_3,53,22,48,"(47.52227862900048, -120.47001078999972)",5545595
2008,West Virginia,WV,Water Fluoridation,Total population served by CWS,WFRS,,Population,1334504.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,54,22,49,"(38.66551020200046, -80.71264013499967)",1334504
2008,Wisconsin,WI,Water Fluoridation,Total population served by CWS,WFRS,,Population,3868775.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,55,22,50,"(44.39319117400049, -89.81637074199966)",3868775
2008,Wyoming,WY,Water Fluoridation,Total population served by CWS,WFRS,,Population,449223.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_3,56,22,51,"(43.23554134300048, -108.10983035299967)",449223
2008,United States,US,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",,,,WFRS_State_4,US,23,0,,
2008,Alabama,AL,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",20.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,1,23,1,"(32.84057112200048, -86.63186076199969)",20
2008,Alaska,AK,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",33.0,,,WFRS_State_4,2,23,2,"(64.84507995700051, -147.72205903599973)",33
2008,Arizona,AZ,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",41.0,,,WFRS_State_4,4,23,3,"(34.865970280000454, -111.76381127699972)",41
2008,Arkansas,AR,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",35.0,,,WFRS_State_4,5,23,4,"(34.74865012400045, -92.27449074299966)",35
2008,California,CA,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",36.0,"e,f","e: Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics. f: Complete data were not available from WFRS; state provided additional information.",WFRS_State_4,6,23,5,"(37.63864012300047, -120.99999953799971)",36
2008,North Carolina,NC,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",17.0,,,WFRS_State_4,37,23,34,"(35.466220975000454, -79.15925046299964)",17
2008,Colorado,CO,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",30.0,e,"Population served by CWS exceeded the U.S. Census state population estimate; number of persons was reduced by the ratio of the population estimate to the CWS population estimate. Use care in comparing the 2008 estimates for the number of persons receiving fluoridated water and persons served by CWS for these states to estimates from 2002, 2004, and 2006 because a different vintage of U.S. Census population estimates was used. The 2008 vintage was used for the 2008 fluoridation statistics, and the 2006 vintage was used for the 2002, 2004, and 2006 statistics.",WFRS_State_4,8,23,6,"(38.843840757000464, -106.13361092099967)",30
2008,Connecticut,CT,Water Fluoridation,Rank of state by percent of CWS population receiving fluoridated water,WFRS,,"Rank [1,50]",14.0,,,WFRS_State_4,9,23,7,"(41.56266102000046, -72.64984095199964)",14
